"Time","Energie_Eclairage","Energie_VMC","Energie_Prises","Energie_Convecteurs"
"2020-01-04-00",42.6673333333333,0,2322.6845,21371.9735
"2020-01-04-01",42.6693333333333,0,2322.76891666667,21378.74
"2020-01-04-02",42.6715833333333,0,2322.9005,21385.5341666667
"2020-01-04-03",42.6738333333333,0,2322.99158333333,21392.3171666667
"2020-01-04-04",42.6759166666667,0,2323.076,21399.1095
"2020-01-04-05",42.6781666666667,0,2323.1875,21405.979
"2020-01-04-06",42.68025,0,2323.29858333333,21412.8153333333
"2020-01-04-07",42.6824166666667,0,2323.38241666667,21419.6458333333
"2020-01-04-08",42.6846666666667,0,2323.47533333333,21426.4901666667
"2020-01-04-09",42.6868333333333,0,2323.60625,21433.343
"2020-01-04-10",42.689,0,2323.69058333333,21440.2061666667
"2020-01-04-11",42.691,0,2323.77666666667,21447.0473333333
"2020-01-04-12",42.6931666666667,0,2323.90091666667,21453.6706666667
"2020-01-04-13",42.69525,0,2324.00058333333,21460.1435
"2020-01-04-14",42.6973333333333,0,2324.0865,21466.522
"2020-01-04-15",42.6995,0,2324.18816666667,21472.602
"2020-01-04-16",42.7015833333333,0,2324.31041666667,21478.5465
"2020-01-04-17",42.7036666666667,0,2324.39683333333,21484.3071666667
"2020-01-04-18",42.7058333333333,0,2324.48341666667,21489.9693333333
"2020-01-04-19",42.708,0,2324.60925,21495.504
"2020-01-04-20",42.7101666666667,0,2324.70833333333,21500.9606666667
"2020-01-04-21",42.71225,0,2324.79391666667,21506.3208333333
"2020-01-04-22",42.7143333333333,0,2324.89016666667,21511.6666666667
"2020-01-04-23",42.7164166666667,0,2325.01908333333,21517.0383333333
"2020-01-05-00",42.7185,0,2325.10441666667,21522.4443333333
"2020-01-05-01",42.7206666666667,0,2325.19025,21527.8908333333
"2020-01-05-02",42.72275,0,2325.31108333333,21533.4863333333
"2020-01-05-03",42.7249166666667,0,2325.415,21539.2311666667
"2020-01-05-04",42.727,0,2325.50116666667,21545.117
"2020-01-05-05",42.7291666666667,0,2325.59158333333,21551.1263333333
"2020-01-05-06",42.7313333333333,0,2325.72575,21557.2783333333
"2020-01-05-07",42.7334166666667,0,2325.81225,21563.5036666667
"2020-01-05-08",42.7356666666667,0,2325.89808333333,21569.791
"2020-01-05-09",42.73775,0,2326.01466666667,21576.0823333333
"2020-01-05-10",42.7398333333333,0,2326.12191666667,21582.3826666667
"2020-01-05-11",42.7419166666667,0,2326.20883333333,21588.77
"2020-01-05-12",42.7440833333333,0,2326.30425,21595.1953333333
"2020-01-05-13",42.74625,0,2326.43808333333,21601.5388333333
"2020-01-05-14",42.7483333333333,0,2326.52425,21607.7428333333
"2020-01-05-15",42.7505,0,2326.61058333333,21613.8363333333
"2020-01-05-16",42.7526666666667,0,2326.72633333333,21619.744
"2020-01-05-17",42.75475,0,2326.83616666667,21625.6675
"2020-01-05-18",42.7569166666667,0,2326.92325,21631.4803333333
"2020-01-05-19",42.759,0,2327.01391666667,21637.1855
"2020-01-05-20",42.7611666666667,0,2327.14933333333,21642.8891666667
"2020-01-05-21",42.7633333333333,0,2327.23516666667,21648.5961666667
"2020-01-05-22",42.7654166666667,0,2327.32175,21654.3258333333
"2020-01-05-23",42.7675833333333,0,2327.44091666667,21660.1311666667
"2020-01-06-00",42.76975,0,2327.55366666667,21666.0341666667
"2020-01-06-01",42.7719166666667,0,2327.63991666667,21672.0253333333
"2020-01-06-02",42.774,0,2327.72708333333,21678.1033333333
"2020-01-06-03",42.7761666666667,0,2327.84933333333,21684.2498333333
"2020-01-06-04",42.7783333333333,0,2327.95366666667,21690.4621666667
"2020-01-06-05",42.7804166666667,0,2328.03958333333,21696.7348333333
"2020-01-06-06",42.7826666666667,0,2328.13566666667,21703.0915
"2020-01-06-07",42.7848333333333,0,2328.26708333333,21709.5428333333
"2020-01-06-08",42.78775,0,2328.5675,21716.0861666667
"2020-01-06-09",42.79875,0,2329.23791666667,21722.7595
"2020-01-06-10",42.8078333333333,0,2329.932,21729.5163333333
"2020-01-06-11",42.8135,0,2330.93325,21736.1816666667
"2020-01-06-12",42.8179166666667,0,2331.9125,21742.712
"2020-01-06-13",42.8261666666667,0,2332.96808333333,21749.0441666667
"2020-01-06-14",42.896,0,2333.79875,21755.2095
"2020-01-06-15",42.98575,0,2334.56191666667,21761.0413333333
"2020-01-06-16",43.0748333333333,0,2335.22516666667,21766.584
"2020-01-06-17",43.1141666666667,0,2335.48516666667,21772.1485
"2020-01-06-18",43.1163333333333,0,2335.59933333333,21777.6923333333
"2020-01-06-19",43.1184166666667,0,2335.71325,21783.2593333333
"2020-01-06-20",43.1206666666667,0,2335.80041666667,21788.7856666667
"2020-01-06-21",43.1228333333333,0,2335.88541666667,21794.3156666667
"2020-01-06-22",43.125,0,2335.979,21799.8953333333
"2020-01-06-23",43.1271666666667,0,2336.11075,21805.5605
"2020-01-07-00",43.12925,0,2336.19675,21811.3846666667
"2020-01-07-01",43.1314166666667,0,2336.28325,21817.3341666667
"2020-01-07-02",43.1335833333333,0,2336.39925,21823.4691666667
"2020-01-07-03",43.1358333333333,0,2336.50516666667,21829.7586666667
"2020-01-07-04",43.138,0,2336.59058333333,21836.1416666667
"2020-01-07-05",43.1401666666667,0,2336.69466666667,21842.564
"2020-01-07-06",43.1423333333333,0,2336.81383333333,21849.0758333333
"2020-01-07-07",43.1444166666667,0,2336.90066666667,21855.6305
"2020-01-07-08",43.1465,0,2336.987,21862.209
"2020-01-07-09",43.1486666666667,0,2337.12741666667,21868.902
"2020-01-07-10",43.1506666666667,0,2337.2165,21875.6201666667
"2020-01-07-11",43.1575,0,2337.35441666667,21882.2983333333
"2020-01-07-12",43.1720833333333,0,2337.62533333333,21888.8301666667
"2020-01-07-13",43.1748333333333,0,2337.74533333333,21895.2595
"2020-01-07-14",43.1768333333333,0,2337.93658333333,21901.5475
"2020-01-07-15",43.1793333333333,0,2338.37491666667,21907.6848333333
"2020-01-07-16",43.1818333333333,0,2338.53508333333,21913.4993333333
"2020-01-07-17",43.1838333333333,0,2338.73825,21919.2456666667
"2020-01-07-18",43.1859166666667,0,2338.82725,21924.8553333333
"2020-01-07-19",43.188,0,2338.91591666667,21930.4548333333
"2020-01-07-20",43.1901666666667,0,2339.0035,21936.0596666667
"2020-01-07-21",43.19225,0,2339.11541666667,21941.6585
"2020-01-07-22",43.1944166666667,0,2339.229,21947.3228333333
"2020-01-07-23",43.1965833333333,0,2339.31575,21953.0571666667
"2020-01-08-00",43.19875,0,2339.403,21958.8831666667
"2020-01-08-01",43.2009166666667,0,2339.54025,21964.8701666667
"2020-01-08-02",43.2030833333333,0,2339.63066666667,21971.0748333333
"2020-01-08-03",43.20525,0,2339.71891666667,21977.2998333333
"2020-01-08-04",43.2074166666667,0,2339.82975,21983.6068333333
"2020-01-08-05",43.2096666666667,0,2339.95025,21989.933
"2020-01-08-06",43.2118333333333,0,2340.03641666667,21996.3141666667
"2020-01-08-07",43.2139166666667,0,2340.1215,22002.775
"2020-01-08-08",43.2194166666667,0,2340.65575,22009.2891666667
"2020-01-08-09",43.2299166666667,0,2341.40225,22015.872
"2020-01-08-10",43.2490833333333,0,2342.22008333333,22022.5148333333
"2020-01-08-11",43.269,0,2343.0305,22029.1353333333
"2020-01-08-12",43.2855833333333,0,2343.64116666667,22035.6341666667
"2020-01-08-13",43.289,0,2343.75008333333,22042.0806666667
"2020-01-08-14",43.2911666666667,0,2343.83558333333,22048.2735
"2020-01-08-15",43.2931666666667,0,2343.93941666667,22054.2638333333
"2020-01-08-16",43.2951666666667,0,2344.06,22060.12
"2020-01-08-17",43.29725,0,2344.14675,22065.8765
"2020-01-08-18",43.2993333333333,0,2344.23325,22071.5088333333
"2020-01-08-19",43.3014166666667,0,2344.33716666667,22077.1
"2020-01-08-20",43.3035,0,2344.461,22082.6741666667
"2020-01-08-21",43.3055833333333,0,2344.54625,22088.2833333333
"2020-01-08-22",43.3076666666667,0,2344.632,22093.9373333333
"2020-01-08-23",43.3098333333333,0,2344.75975,22099.6626666667
"2020-01-09-00",43.3118333333333,0,2344.85908333333,22105.5293333333
"2020-01-09-01",43.314,0,2344.94541666667,22111.5251666667
"2020-01-09-02",43.316,0,2345.04916666667,22117.6451666667
"2020-01-09-03",43.3181666666667,0,2345.17091666667,22123.8556666667
"2020-01-09-04",43.3203333333333,0,2345.25858333333,22130.1926666667
"2020-01-09-05",43.3224166666667,0,2345.34375,22136.5718333333
"2020-01-09-06",43.3246666666667,0,2345.49083333333,22142.997
"2020-01-09-07",43.3268333333333,0,2345.57616666667,22149.5236666667
"2020-01-09-08",43.3295833333333,0,2346.02941666667,22155.9936666667
"2020-01-09-09",43.3323333333333,0,2346.83216666667,22162.2941666667
"2020-01-09-10",43.33475,0,2347.53316666667,22168.466
"2020-01-09-11",43.3376666666667,0,2348.32308333333,22174.5455
"2020-01-09-12",43.3416666666667,0,2349.46475,22180.5513333333
"2020-01-09-13",43.3444166666667,0,2350.26058333333,22186.5055
"2020-01-09-14",43.3466666666667,0,2351.07275,22192.5041666667
"2020-01-09-15",43.349,0,2351.85241666667,22197.9361666667
"2020-01-09-16",43.3511666666667,0,2352.58483333333,22202.9751666667
"2020-01-09-17",43.3535833333333,0,2352.90225,22207.9966666667
"2020-01-09-18",43.3556666666667,0,2352.98816666667,22213.0686666667
"2020-01-09-19",43.35775,0,2353.07558333333,22218.1403333333
"2020-01-09-20",43.3598333333333,0,2353.161,22223.2563333333
"2020-01-09-21",43.3620833333333,0,2353.27891666667,22228.4191666667
"2020-01-09-22",43.3641666666667,0,2353.38775,22233.6306666667
"2020-01-09-23",43.3663333333333,0,2353.47191666667,22238.8966666667
"2020-01-10-00",43.3685833333333,0,2353.55983333333,22244.2613333333
"2020-01-10-01",43.37075,0,2353.69391666667,22249.7301666667
"2020-01-10-02",43.3729166666667,0,2353.78308333333,22255.304
"2020-01-10-03",43.3751666666667,0,2353.87083333333,22260.9771666667
"2020-01-10-04",43.3773333333333,0,2353.99791666667,22266.718
"2020-01-10-05",43.3795833333333,0,2354.09716666667,22272.4608333333
"2020-01-10-06",43.38175,0,2354.18341666667,22278.2598333333
"2020-01-10-07",43.3838333333333,0,2354.292,22284.061
"2020-01-10-08",43.3861666666667,0,2354.66808333333,22290.3096666667
"2020-01-10-09",43.3891666666667,0,2355.6665,22296.2685
"2020-01-10-10",43.3981666666667,0,2356.58566666667,22302.525
"2020-01-10-11",43.4061666666667,0,2357.50366666667,22309.365
"2020-01-10-12",43.4086666666667,0,2357.86558333333,22315.4721666667
"2020-01-10-13",43.4116666666667,0,2357.97691666667,22321.0503333333
"2020-01-10-14",43.4140833333333,0,2358.06925,22326.2056666667
"2020-01-10-15",43.4161666666667,0,2358.15658333333,22331.1755
"2020-01-10-16",43.41825,0,2358.24325,22335.9615
"2020-01-10-17",43.4203333333333,0,2358.34908333333,22340.5206666667
"2020-01-10-18",43.4223333333333,0,2358.46391666667,22345.0328333333
"2020-01-10-19",43.4244166666667,0,2358.55058333333,22349.5336666667
"2020-01-10-20",43.4265833333333,0,2358.63833333333,22354.0108333333
"2020-01-10-21",43.42875,0,2358.75833333333,22358.4443333333
"2020-01-10-22",43.4308333333333,0,2358.86225,22362.8721666667
"2020-01-10-23",43.433,0,2358.94916666667,22367.3958333333
"2020-01-11-00",43.4351666666667,0,2359.05091666667,22371.9855
"2020-01-11-01",43.4373333333333,0,2359.17275,22376.6571666667
"2020-01-11-02",43.4395833333333,0,2359.26033333333,22381.3826666667
"2020-01-11-03",43.44175,0,2359.35116666667,22386.1996666667
"2020-01-11-04",43.4439166666667,0,2359.48383333333,22391.1203333333
"2020-01-11-05",43.4460833333333,0,2359.56933333333,22396.1623333333
"2020-01-11-06",43.4481666666667,0,2359.65466666667,22401.4033333333
"2020-01-11-07",43.4503333333333,0,2359.78166666667,22406.7465
"2020-01-11-08",43.4525833333333,0,2359.88141666667,22412.1375
"2020-01-11-09",43.45475,0,2359.96958333333,22417.56
"2020-01-11-10",43.4568333333333,0,2360.08058333333,22422.971
"2020-01-11-11",43.459,0,2360.19483333333,22428.3666666667
"2020-01-11-12",43.4610833333333,0,2360.282,22433.6875
"2020-01-11-13",43.4631666666667,0,2360.37725,22438.9575
"2020-01-11-14",43.4653333333333,0,2360.50375,22444.1655
"2020-01-11-15",43.4675833333333,0,2360.59283333333,22449.1275
"2020-01-11-16",43.46975,0,2360.68025,22453.9133333333
"2020-01-11-17",43.4719166666667,0,2360.81408333333,22458.6341666667
"2020-01-11-18",43.4740833333333,0,2360.90833333333,22463.3468333333
"2020-01-11-19",43.4763333333333,0,2360.99525,22468.0506666667
"2020-01-11-20",43.4785833333333,0,2361.113,22472.7891666667
"2020-01-11-21",43.48075,0,2361.22025,22477.6226666667
"2020-01-11-22",43.483,0,2361.30925,22482.6068333333
"2020-01-11-23",43.48525,0,2361.41658333333,22487.6278333333
"2020-01-12-00",43.4874166666667,0,2361.53425,22492.7411666667
"2020-01-12-01",43.4895833333333,0,2361.62275,22497.989
"2020-01-12-02",43.4916666666667,0,2361.71425,22503.4143333333
"2020-01-12-03",43.49375,0,2361.84825,22509.0191666667
"2020-01-12-04",43.4958333333333,0,2361.93391666667,22514.8335
"2020-01-12-05",43.498,0,2362.02,22520.9191666667
"2020-01-12-06",43.5000833333333,0,2362.14633333333,22527.2168333333
"2020-01-12-07",43.50225,0,2362.24083333333,22533.63
"2020-01-12-08",43.5044166666667,0,2362.32825,22540.2176666667
"2020-01-12-09",43.5066666666667,0,2362.44641666667,22546.9921666667
"2020-01-12-10",43.5088333333333,0,2362.55058333333,22553.8191666667
"2020-01-12-11",43.5108333333333,0,2362.63591666667,22560.5381666667
"2020-01-12-12",43.513,0,2362.74425,22566.8941666667
"2020-01-12-13",43.5150833333333,0,2362.85941666667,22572.9381666667
"2020-01-12-14",43.5171666666667,0,2362.94708333333,22578.6508333333
"2020-01-12-15",43.5193333333333,0,2363.04125,22583.9545
"2020-01-12-16",43.5214166666667,0,2363.17041666667,22588.9386666667
"2020-01-12-17",43.5235833333333,0,2363.25708333333,22593.7773333333
"2020-01-12-18",43.52575,0,2363.34491666667,22598.623
"2020-01-12-19",43.5279166666667,0,2363.47625,22603.5065
"2020-01-12-20",43.5300833333333,0,2363.56816666667,22608.428
"2020-01-12-21",43.5321666666667,0,2363.65533333333,22613.3826666667
"2020-01-12-22",43.5343333333333,0,2363.77041666667,22618.4511666667
"2020-01-12-23",43.5365833333333,0,2363.87875,22623.6458333333
"2020-01-13-00",43.5386666666667,0,2363.96558333333,22628.9975
"2020-01-13-01",43.5408333333333,0,2364.068,22634.4793333333
"2020-01-13-02",43.543,0,2364.18866666667,22640.1565
"2020-01-13-03",43.5451666666667,0,2364.2755,22646.107
"2020-01-13-04",43.5473333333333,0,2364.37058333333,22652.1343333333
"2020-01-13-05",43.5495833333333,0,2364.503,22658.4986666667
"2020-01-13-06",43.55175,0,2364.59066666667,22665.0166666667
"2020-01-13-07",43.5539166666667,0,2364.67466666667,22671.655
"2020-01-13-08",43.56225,0,2364.99841666667,22678.5743333333
"2020-01-13-09",43.5955,0,2365.8635,22684.5201666667
"2020-01-13-10",43.6324166666667,0,2366.7185,22690.02
"2020-01-13-11",43.6689166666667,0,2367.54125,22695.6585
"2020-01-13-12",43.69925,0,2368.21741666667,22701.7768333333
"2020-01-13-13",43.71,0,2368.93475,22707.9615
"2020-01-13-14",43.7280833333333,0,2369.708,22714.1561666667
"2020-01-13-15",43.7470833333333,0,2370.40308333333,22720.2431666667
"2020-01-13-16",43.7651666666667,0,2371.49391666667,22726.2821666667
"2020-01-13-17",43.77,0,2371.93391666667,22732.222
"2020-01-13-18",43.7721666666667,0,2372.02033333333,22738.1271666667
"2020-01-13-19",43.7743333333333,0,2372.10875,22743.936
"2020-01-13-20",43.7764166666667,0,2372.19683333333,22749.7273333333
"2020-01-13-21",43.7786666666667,0,2372.28483333333,22755.5615
"2020-01-13-22",43.7808333333333,0,2372.39408333333,22761.4808333333
"2020-01-13-23",43.783,0,2372.5105,22767.4923333333
"2020-01-14-00",43.7851666666667,0,2372.59791666667,22773.665
"2020-01-14-01",43.7873333333333,0,2372.68508333333,22779.946
"2020-01-14-02",43.7896666666667,0,2372.81825,22786.3003333333
"2020-01-14-03",43.7918333333333,0,2372.90975,22792.7481666667
"2020-01-14-04",43.794,0,2372.99741666667,22799.2756666667
"2020-01-14-05",43.7961666666667,0,2373.11866666667,22805.9001666667
"2020-01-14-06",43.7983333333333,0,2373.22325,22812.6395
"2020-01-14-07",43.8005833333333,0,2373.30983333333,22819.4716666667
"2020-01-14-08",43.8030833333333,0,2373.4625,22826.4103333333
"2020-01-14-09",43.8108333333333,0,2373.998,22833.3915
"2020-01-14-10",43.8131666666667,0,2374.44933333333,22840.5146666667
"2020-01-14-11",43.8156666666667,0,2374.95083333333,22847.5006666667
"2020-01-14-12",43.8194166666667,0,2375.46266666667,22854.3748333333
"2020-01-14-13",43.82275,0,2375.98008333333,22860.9995
"2020-01-14-14",43.8256666666667,0,2376.94616666667,22867.57
"2020-01-14-15",43.8279166666667,0,2377.61316666667,22873.5276666667
"2020-01-14-16",43.8304166666667,0,2378.07475,22878.9695
"2020-01-14-17",43.8328333333333,0,2378.35641666667,22884.3808333333
"2020-01-14-18",43.8349166666667,0,2378.45358333333,22889.5763333333
"2020-01-14-19",43.837,0,2378.54066666667,22894.656
"2020-01-14-20",43.8391666666667,0,2378.6275,22899.6056666667
"2020-01-14-21",43.8413333333333,0,2378.72683333333,22904.5495
"2020-01-14-22",43.8435,0,2378.85091666667,22909.5223333333
"2020-01-14-23",43.8456666666667,0,2378.93783333333,22914.5535
"2020-01-15-00",43.8476666666667,0,2379.02491666667,22919.6998333333
"2020-01-15-01",43.8498333333333,0,2379.14491666667,22924.9933333333
"2020-01-15-02",43.852,0,2379.24866666667,22930.4258333333
"2020-01-15-03",43.8540833333333,0,2379.33525,22936.0538333333
"2020-01-15-04",43.85625,0,2379.43875,22941.8861666667
"2020-01-15-05",43.8584166666667,0,2379.55891666667,22947.8686666667
"2020-01-15-06",43.8606666666667,0,2379.64583333333,22953.9868333333
"2020-01-15-07",43.8628333333333,0,2379.7335,22960.2276666667
"2020-01-15-08",43.8880833333333,0,2380.13858333333,22966.5363333333
"2020-01-15-09",43.97475,0,2380.903,22972.7546666667
"2020-01-15-10",44.06425,0,2381.63425,22979.038
"2020-01-15-11",44.15125,0,2382.35941666667,22985.2543333333
"2020-01-15-12",44.17925,0,2382.80575,22991.433
"2020-01-15-13",44.1815833333333,0,2382.89341666667,22997.5591666667
"2020-01-15-14",44.1836666666667,0,2382.98033333333,23003.6246666667
"2020-01-15-15",44.1858333333333,0,2383.09566666667,23009.558
"2020-01-15-16",44.188,0,2383.20241666667,23015.2781666667
"2020-01-15-17",44.1901666666667,0,2383.28958333333,23020.7468333333
"2020-01-15-18",44.1923333333333,0,2383.37683333333,23026.0021666667
"2020-01-15-19",44.1945,0,2383.51625,23031.1166666667
"2020-01-15-20",44.1966666666667,0,2383.60275,23035.987
"2020-01-15-21",44.19875,0,2383.68941666667,23040.7438333333
"2020-01-15-22",44.2008333333333,0,2383.81075,23045.452
"2020-01-15-23",44.203,0,2383.9145,23050.2351666667
"2020-01-16-00",44.2051666666667,0,2384.00141666667,23055.1058333333
"2020-01-16-01",44.20725,0,2384.10116666667,23060.0845
"2020-01-16-02",44.2093333333333,0,2384.22316666667,23065.193
"2020-01-16-03",44.2113333333333,0,2384.30983333333,23070.4355
"2020-01-16-04",44.2135833333333,0,2384.40575,23075.8865
"2020-01-16-05",44.2156666666667,0,2384.5355,23081.544
"2020-01-16-06",44.21775,0,2384.62266666667,23087.378
"2020-01-16-07",44.2198333333333,0,2384.7135,23093.338
"2020-01-16-08",44.2219166666667,0,2385.1175,23099.4641666667
"2020-01-16-09",44.2239166666667,0,2385.92108333333,23105.578
"2020-01-16-10",44.2263333333333,0,2386.69375,23111.7026666667
"2020-01-16-11",44.23525,0,2387.56658333333,23117.5445
"2020-01-16-12",44.247,0,2388.41533333333,23122.9213333333
"2020-01-16-13",44.249,0,2389.15225,23128.0451666667
"2020-01-16-14",44.251,0,2389.84475,23132.844
"2020-01-16-15",44.2531666666667,0,2390.57516666667,23137.5041666667
"2020-01-16-16",44.258,0,2391.37908333333,23142.2111666667
"2020-01-16-17",44.2674166666667,0,2391.6225,23146.3165
"2020-01-16-18",44.2695833333333,0,2391.71033333333,23150.3978333333
"2020-01-16-19",44.2716666666667,0,2391.79791666667,23154.4878333333
"2020-01-16-20",44.2739166666667,0,2391.88591666667,23158.6165
"2020-01-16-21",44.2760833333333,0,2391.97283333333,23162.7768333333
"2020-01-16-22",44.27825,0,2392.09783333333,23167.0035
"2020-01-16-23",44.2805,0,2392.19458333333,23171.2608333333
"2020-01-17-00",44.28275,0,2392.28183333333,23175.6283333333
"2020-01-17-01",44.2849166666667,0,2392.38541666667,23180.2201666667
"2020-01-17-02",44.2870833333333,0,2392.50525,23185.0835
"2020-01-17-03",44.2893333333333,0,2392.59333333333,23190.0561666667
"2020-01-17-04",44.29175,0,2392.69441666667,23195.1365
"2020-01-17-05",44.2939166666667,0,2392.823,23200.3433333333
"2020-01-17-06",44.2960833333333,0,2392.91108333333,23205.6201666667
"2020-01-17-07",44.2983333333333,0,2392.99858333333,23210.9393333333
"2020-01-17-08",44.3004166666667,0,2393.12291666667,23216.2938333333
"2020-01-17-09",44.31,0,2393.72366666667,23221.9756666667
"2020-01-17-10",44.3185833333333,0,2394.66041666667,23228.0328333333
"2020-01-17-11",44.3231666666667,0,2395.24091666667,23233.7526666667
"2020-01-17-12",44.3405,0,2395.96141666667,23239.3351666667
"2020-01-17-13",44.3493333333333,0,2396.33075,23244.8201666667
"2020-01-17-14",44.3515,0,2396.41741666667,23250.211
"2020-01-17-15",44.3535,0,2396.5035,23255.6198333333
"2020-01-17-16",44.3555,0,2396.63033333333,23261.0375
"2020-01-17-17",44.3576666666667,0,2396.72408333333,23266.464
"2020-01-17-18",44.3596666666667,0,2396.80958333333,23271.9028333333
"2020-01-17-19",44.3618333333333,0,2396.89483333333,23277.3655
"2020-01-17-20",44.3639166666667,0,2397.023,23282.8518333333
"2020-01-17-21",44.3661666666667,0,2397.11708333333,23288.2841666667
"2020-01-17-22",44.36825,0,2397.20358333333,23293.7106666667
"2020-01-17-23",44.3705833333333,0,2397.31683333333,23299.1661666667
"2020-01-18-00",44.3728333333333,0,2397.43166666667,23304.6048333333
"2020-01-18-01",44.3749166666667,0,2397.5175,23310.008
"2020-01-18-02",44.3770833333333,0,2397.61125,23315.4061666667
"2020-01-18-03",44.3791666666667,0,2397.7405,23320.8011666667
"2020-01-18-04",44.3813333333333,0,2397.82533333333,23326.207
"2020-01-18-05",44.3835,0,2397.91091666667,23331.6615
"2020-01-18-06",44.38575,0,2398.03583333333,23337.1873333333
"2020-01-18-07",44.388,0,2398.13591666667,23342.7173333333
"2020-01-18-08",44.3901666666667,0,2398.22383333333,23348.3126666667
"2020-01-18-09",44.3923333333333,0,2398.33166666667,23353.9433333333
"2020-01-18-10",44.3943333333333,0,2398.44641666667,23359.5125
"2020-01-18-11",44.3965,0,2398.53266666667,23365.0835
"2020-01-18-12",44.3986666666667,0,2398.62675,23370.6768333333
"2020-01-18-13",44.4006666666667,0,2398.75866666667,23376.2845
"2020-01-18-14",44.40275,0,2398.8445,23381.8315
"2020-01-18-15",44.4048333333333,0,2398.92883333333,23387.3261666667
"2020-01-18-16",44.4068333333333,0,2399.0525,23392.7626666667
"2020-01-18-17",44.4089166666667,0,2399.1495,23398.152
"2020-01-18-18",44.411,0,2399.23583333333,23403.5276666667
"2020-01-18-19",44.4131666666667,0,2399.349,23408.9473333333
"2020-01-18-20",44.4153333333333,0,2399.46258333333,23414.388
"2020-01-18-21",44.4175833333333,0,2399.55041666667,23419.8295
"2020-01-18-22",44.4198333333333,0,2399.64433333333,23425.2976666667
"2020-01-18-23",44.422,0,2399.77633333333,23430.8118333333
"2020-01-19-00",44.4241666666667,0,2399.86258333333,23436.415
"2020-01-19-01",44.4263333333333,0,2399.94966666667,23442.0706666667
"2020-01-19-02",44.4285,0,2400.08283333333,23447.827
"2020-01-19-03",44.4306666666667,0,2400.17283333333,23453.6878333333
"2020-01-19-04",44.4326666666667,0,2400.258,23459.628
"2020-01-19-05",44.4348333333333,0,2400.37308333333,23465.6153333333
"2020-01-19-06",44.437,0,2400.47866666667,23471.6701666667
"2020-01-19-07",44.4390833333333,0,2400.56583333333,23477.795
"2020-01-19-08",44.4411666666667,0,2400.67283333333,23483.9826666667
"2020-01-19-09",44.4431666666667,0,2400.78758333333,23490.237
"2020-01-19-10",44.4453333333333,0,2400.873,23496.5195
"2020-01-19-11",44.4473333333333,0,2400.971,23502.776
"2020-01-19-12",44.4495,0,2401.09333333333,23509.006
"2020-01-19-13",44.4515,0,2401.17925,23515.1915
"2020-01-19-14",44.4535833333333,0,2401.27,23521.3226666667
"2020-01-19-15",44.4556666666667,0,2401.40425,23527.4485
"2020-01-19-16",44.4578333333333,0,2401.49116666667,23533.4428333333
"2020-01-19-17",44.4598333333333,0,2401.5775,23539.342
"2020-01-19-18",44.462,0,2401.7085,23545.1735
"2020-01-19-19",44.4641666666667,0,2401.80483333333,23550.9521666667
"2020-01-19-20",44.46625,0,2401.891,23556.7255
"2020-01-19-21",44.4684166666667,0,2401.99916666667,23562.5216666667
"2020-01-19-22",44.4706666666667,0,2402.11558333333,23568.3658333333
"2020-01-19-23",44.4726666666667,0,2402.20233333333,23574.2216666667
"2020-01-20-00",44.4748333333333,0,2402.29766666667,23580.1213333333
"2020-01-20-01",44.4769166666667,0,2402.42733333333,23586.0783333333
"2020-01-20-02",44.4790833333333,0,2402.513,23592.0698333333
"2020-01-20-03",44.4811666666667,0,2402.59975,23598.1316666667
"2020-01-20-04",44.4833333333333,0,2402.72766666667,23604.2878333333
"2020-01-20-05",44.4855,0,2402.82158333333,23610.53
"2020-01-20-06",44.4876666666667,0,2402.90683333333,23616.9315
"2020-01-20-07",44.48975,0,2403.02508333333,23623.4795
"2020-01-20-08",44.4931666666667,0,2403.30833333333,23630.1983333333
"2020-01-20-09",44.49675,0,2404.18766666667,23636.8803333333
"2020-01-20-10",44.4993333333333,0,2404.82625,23643.533
"2020-01-20-11",44.5021666666667,0,2405.54225,23650.1866666667
"2020-01-20-12",44.5050833333333,0,2406.21625,23656.826
"2020-01-20-13",44.5076666666667,0,2406.91241666667,23663.173
"2020-01-20-14",44.5101666666667,0,2407.61366666667,23669.2168333333
"2020-01-20-15",44.5123333333333,0,2408.30941666667,23675.0885
"2020-01-20-16",44.5151666666667,0,2409.09758333333,23680.8223333333
"2020-01-20-17",44.5176666666667,0,2409.62925,23686.4981666667
"2020-01-20-18",44.51975,0,2409.72358333333,23692.1706666667
"2020-01-20-19",44.5218333333333,0,2409.80966666667,23697.8918333333
"2020-01-20-20",44.5238333333333,0,2409.89508333333,23703.674
"2020-01-20-21",44.526,0,2409.98125,23709.5003333333
"2020-01-20-22",44.5280833333333,0,2410.08491666667,23715.2963333333
"2020-01-20-23",44.53025,0,2410.2015,23721.0926666667
"2020-01-21-00",44.5323333333333,0,2410.28775,23726.8466666667
"2020-01-21-01",44.5345833333333,0,2410.37416666667,23732.6613333333
"2020-01-21-02",44.5366666666667,0,2410.508,23738.503
"2020-01-21-03",44.53875,0,2410.59275,23744.4205
"2020-01-21-04",44.5409166666667,0,2410.67875,23750.455
"2020-01-21-05",44.543,0,2410.8015,23756.491
"2020-01-21-06",44.5451666666667,0,2410.89825,23762.5503333333
"2020-01-21-07",44.5473333333333,0,2410.98333333333,23768.6651666667
"2020-01-21-08",44.5815833333333,0,2411.42475,23774.7501666667
