"Time","Mur_Temp_2_2.mean","Mur_Temp_2_3.mean"
"2020-03-14-14",13.78,14.1108333333333
"2020-03-14-15",14.0808333333333,14.9166666666667
"2020-03-14-16",14.385,15.4008333333333
"2020-03-14-17",14.8041666666667,15.6108333333333
"2020-03-14-18",15.1191666666667,15.3241666666667
"2020-03-14-19",15.24,14.7083333333333
"2020-03-14-20",15.1941666666667,14.1883333333333
"2020-03-14-21",15.0925,13.7716666666667
"2020-03-14-22",14.9516666666667,13.3233333333333
"2020-03-14-23",14.7591666666667,12.895
"2020-03-15-00",14.5575,12.5241666666667
"2020-03-15-01",14.3416666666667,12.1558333333333
"2020-03-15-02",14.1166666666667,11.8166666666667
"2020-03-15-03",13.8858333333333,11.4841666666667
"2020-03-15-04",13.6475,11.1666666666667
"2020-03-15-05",13.4175,10.87
"2020-03-15-06",13.1941666666667,10.6175
"2020-03-15-07",12.9683333333333,10.405
"2020-03-15-08",12.765,10.4458333333333
"2020-03-15-09",12.6433333333333,10.8358333333333
"2020-03-15-10",12.6441666666667,11.4291666666667
"2020-03-15-11",12.75,12.1308333333333
"2020-03-15-12",12.96,12.8441666666667
"2020-03-15-13",13.2391666666667,13.58
"2020-03-15-14",13.5733333333333,14.3875
"2020-03-15-15",13.9416666666667,15.1716666666667
"2020-03-15-16",14.3066666666667,15.835
"2020-03-15-17",14.8233333333333,16.3691666666667
"2020-03-15-18",15.2941666666667,16.3208333333333
"2020-03-15-19",15.5491666666667,15.7683333333333
"2020-03-15-20",15.6175,15.2825
"2020-03-15-21",15.5791666666667,14.8641666666667
"2020-03-15-22",15.4925,14.4775
"2020-03-15-23",15.3766666666667,14.085
"2020-03-16-00",15.2241666666667,13.6908333333333
"2020-03-16-01",15.0608333333333,13.3316666666667
"2020-03-16-02",14.8575,12.9925
"2020-03-16-03",14.655,12.6958333333333
"2020-03-16-04",14.4616666666667,12.3658333333333
"2020-03-16-05",14.2458333333333,12.065
"2020-03-16-06",14.0241666666667,11.7566666666667
"2020-03-16-07",13.8166666666667,11.5191666666667
"2020-03-16-08",13.6225,11.5916666666667
"2020-03-16-09",13.5083333333333,12.0858333333333
"2020-03-16-10",13.5233333333333,12.6891666666667
"2020-03-16-11",13.6591666666667,13.34
"2020-03-16-12",13.88,14.0058333333333
"2020-03-16-13",14.1366666666667,14.6933333333333
"2020-03-16-14",14.4325,15.4525
"2020-03-16-15",14.7583333333333,16.2516666666667
"2020-03-16-16",15.1125,16.7741666666667
"2020-03-16-17",15.515,17.24
"2020-03-16-18",15.9066666666667,17.12
"2020-03-16-19",16.1091666666667,16.5008333333333
"2020-03-16-20",16.125,15.9608333333333
"2020-03-16-21",16.0583333333333,15.4641666666667
"2020-03-16-22",15.9258333333333,15.0075
"2020-03-16-23",15.7616666666667,14.59
"2020-03-17-00",15.5633333333333,14.2041666666667
"2020-03-17-01",15.3708333333333,13.8316666666667
"2020-03-17-02",15.15,13.49
"2020-03-17-03",14.9116666666667,13.1675
"2020-03-17-04",14.6933333333333,12.8808333333333
"2020-03-17-05",14.4575,12.6216666666667
"2020-03-17-06",14.2325,12.3375
"2020-03-17-07",14.0016666666667,12.1166666666667
"2020-03-17-08",13.8,12.1758333333333
"2020-03-17-09",13.6683333333333,12.5766666666667
"2020-03-17-10",13.6575,13.145
"2020-03-17-11",13.7375,13.7941666666667
"2020-03-17-12",13.9216666666667,14.485
"2020-03-17-13",14.1683333333333,15.1291666666667
"2020-03-17-14",14.4725,15.8158333333333
"2020-03-17-15",14.7816666666667,16.475
"2020-03-17-16",15.1191666666667,16.9525
"2020-03-17-17",15.5233333333333,17.3083333333333
"2020-03-17-18",15.8891666666667,17.1866666666667
"2020-03-17-19",16.0783333333333,16.6058333333333
"2020-03-17-20",16.09,16.1116666666667
"2020-03-17-21",16.0183333333333,15.6058333333333
"2020-03-17-22",15.9125,15.1683333333333
"2020-03-17-23",15.7475,14.7708333333333
"2020-03-18-00",15.5666666666667,14.3966666666667
"2020-03-18-01",15.3808333333333,14.03
"2020-03-18-02",15.1725,13.6741666666667
"2020-03-18-03",14.945,13.3541666666667
"2020-03-18-04",14.7308333333333,13.0591666666667
"2020-03-18-05",14.5091666666667,12.7783333333333
"2020-03-18-06",14.2825,12.4891666666667
"2020-03-18-07",14.0525,12.2833333333333
"2020-03-18-08",13.8658333333333,12.3791666666667
"2020-03-18-09",13.7408333333333,12.7858333333333
"2020-03-18-10",13.7575,13.3575
"2020-03-18-11",13.8633333333333,14.0633333333333
"2020-03-18-12",14.05,14.7683333333333
"2020-03-18-13",14.3216666666667,15.4708333333333
"2020-03-18-14",14.6391666666667,16.1925
"2020-03-18-15",14.98,16.855
"2020-03-18-16",15.3125,17.3816666666667
"2020-03-18-17",15.7783333333333,17.8275
"2020-03-18-18",16.1675,17.7216666666667
"2020-03-18-19",16.3908333333333,17.2025
"2020-03-18-20",16.4416666666667,16.6716666666667
"2020-03-18-21",16.4,16.1775
"2020-03-18-22",16.2875,15.7725
"2020-03-18-23",16.1666666666667,15.3991666666667
"2020-03-19-00",16.0191666666667,15.0616666666667
"2020-03-19-01",15.8525,14.7316666666667
"2020-03-19-02",15.6775,14.4175
"2020-03-19-03",15.4783333333333,14.0933333333333
"2020-03-19-04",15.28,13.7916666666667
"2020-03-19-05",15.0733333333333,13.5125
"2020-03-19-06",14.8575,13.2158333333333
"2020-03-19-07",14.645,13.0091666666667
"2020-03-19-08",14.4516666666667,13.1116666666667
"2020-03-19-09",14.3366666666667,13.525
"2020-03-19-10",14.3416666666667,14.1191666666667
"2020-03-19-11",14.45,14.78
"2020-03-19-12",14.6366666666667,15.4833333333333
"2020-03-19-13",14.9058333333333,16.2016666666667
"2020-03-19-14",15.2233333333333,16.9533333333333
"2020-03-19-15",15.5716666666667,17.6225
"2020-03-19-16",15.9183333333333,18.1241666666667
"2020-03-19-17",16.3625,18.5441666666667
"2020-03-19-18",16.7691666666667,18.4375
"2020-03-19-19",16.9825,17.805
"2020-03-19-20",17.0116666666667,17.1991666666667
"2020-03-19-21",16.9316666666667,16.6741666666667
"2020-03-19-22",16.8016666666667,16.2133333333333
"2020-03-19-23",16.6458333333333,15.7841666666667
"2020-03-20-00",16.465,15.3708333333333
"2020-03-20-01",16.2741666666667,14.9816666666667
"2020-03-20-02",16.0475,14.6208333333333
"2020-03-20-03",15.8275,14.2733333333333
"2020-03-20-04",15.5883333333333,13.9283333333333
"2020-03-20-05",15.3491666666667,13.6066666666667
"2020-03-20-06",15.1108333333333,13.3075
"2020-03-20-07",14.8608333333333,13.0833333333333
"2020-03-20-08",14.6458333333333,13.1358333333333
"2020-03-20-09",14.5083333333333,13.5408333333333
"2020-03-20-10",14.48,14.1
"2020-03-20-11",14.5733333333333,14.7483333333333
"2020-03-20-12",14.735,15.4325
"2020-03-20-13",14.9716666666667,16.1566666666667
"2020-03-20-14",15.2766666666667,16.84
"2020-03-20-15",15.5975,17.4466666666667
"2020-03-20-16",15.9066666666667,17.8891666666667
"2020-03-20-17",16.3166666666667,18.2375
"2020-03-20-18",16.6666666666667,18.0883333333333
"2020-03-20-19",16.845,17.5258333333333
"2020-03-20-20",16.8733333333333,17.0391666666667
"2020-03-20-21",16.8133333333333,16.5341666666667
"2020-03-20-22",16.6841666666667,16.0633333333333
"2020-03-20-23",16.5275,15.5891666666667
"2020-03-21-00",16.3333333333333,15.1566666666667
"2020-03-21-01",16.1216666666667,14.8358333333333
"2020-03-21-02",15.905,14.5025
"2020-03-21-03",15.695,14.1958333333333
"2020-03-21-04",15.4758333333333,13.8866666666667
"2020-03-21-05",15.2466666666667,13.5766666666667
"2020-03-21-06",15.0116666666667,13.25
"2020-03-21-07",14.7733333333333,13.0408333333333
"2020-03-21-08",14.5691666666667,13.1533333333333
"2020-03-21-09",14.45,13.505
"2020-03-21-10",14.43,14.0433333333333
"2020-03-21-11",14.5083333333333,14.6633333333333
"2020-03-21-12",14.6775,15.3233333333333
"2020-03-21-13",14.9,15.9625
"2020-03-21-14",15.1775,16.5925
"2020-03-21-15",15.4733333333333,17.1641666666667
"2020-03-21-16",15.7558333333333,17.6366666666667
"2020-03-21-17",16.175,18.0233333333333
"2020-03-21-18",16.5133333333333,17.8766666666667
"2020-03-21-19",16.7075,17.3333333333333
"2020-03-21-20",16.7275,16.8775
"2020-03-21-21",16.6691666666667,16.445
"2020-03-21-22",16.5591666666667,16.1108333333333
"2020-03-21-23",16.4616666666667,15.94
"2020-03-22-00",16.3441666666667,15.7033333333333
"2020-03-22-01",16.2441666666667,15.4625
"2020-03-22-02",16.1125,15.255
"2020-03-22-03",15.9766666666667,15.045
"2020-03-22-04",15.8375,14.7883333333333
"2020-03-22-05",15.6741666666667,14.4766666666667
"2020-03-22-06",15.49,14.1533333333333
"2020-03-22-07",15.2908333333333,14.0366666666667
"2020-03-22-08",15.1383333333333,14.105
"2020-03-22-09",15.0458333333333,14.2758333333333
"2020-03-22-10",15.0125,14.6483333333333
"2020-03-22-11",15.0391666666667,14.9708333333333
"2020-03-22-12",15.1216666666667,15.4091666666667
"2020-03-22-13",15.2525,15.9266666666667
"2020-03-22-14",15.4491666666667,16.3866666666667
"2020-03-22-15",15.6475,16.5425
"2020-03-22-16",15.8133333333333,16.6966666666667
"2020-03-22-17",15.9825,16.555
"2020-03-22-18",16.0583333333333,16.0316666666667
"2020-03-22-19",15.9991666666667,15.3808333333333
"2020-03-22-20",15.83,14.735
"2020-03-22-21",15.5975,14.1183333333333
"2020-03-22-22",15.3258333333333,13.5925
"2020-03-22-23",15.0383333333333,13.3516666666667
"2020-03-23-00",14.815,13.1866666666667
"2020-03-23-01",14.605,13.0425
"2020-03-23-02",14.4325,12.9666666666667
"2020-03-23-03",14.2775,12.8716666666667
"2020-03-23-04",14.1375,12.7383333333333
"2020-03-23-05",13.9891666666667,12.5766666666667
"2020-03-23-06",13.8366666666667,12.3008333333333
"2020-03-23-07",13.6666666666667,12.0841666666667
"2020-03-23-08",13.5166666666667,12.105
"2020-03-23-09",13.4216666666667,12.3175
"2020-03-23-10",13.395,12.6066666666667
"2020-03-23-11",13.4383333333333,13.0125
"2020-03-23-12",13.5608333333333,13.5591666666667
"2020-03-23-13",13.7383333333333,14.105
"2020-03-23-14",13.9641666666667,14.6433333333333
"2020-03-23-15",14.2183333333333,15.0833333333333
"2020-03-23-16",14.4325,15.3216666666667
"2020-03-23-17",14.7366666666667,15.4558333333333
"2020-03-23-18",14.94,15.0658333333333
"2020-03-23-19",14.9691666666667,14.3991666666667
"2020-03-23-20",14.8675,13.915
"2020-03-23-21",14.7116666666667,13.56
"2020-03-23-22",14.5366666666667,13.15
"2020-03-23-23",14.34,12.7375
"2020-03-24-00",14.1225,12.3908333333333
"2020-03-24-01",13.8991666666667,12.1958333333333
"2020-03-24-02",13.73,11.9716666666667
"2020-03-24-03",13.5133333333333,11.6483333333333
"2020-03-24-04",13.3075,11.3458333333333
"2020-03-24-05",13.0816666666667,11.0291666666667
"2020-03-24-06",12.86,10.7008333333333
"2020-03-24-07",12.6341666666667,10.465
"2020-03-24-08",12.4275,10.42
"2020-03-24-09",12.29,10.7258333333333
"2020-03-24-10",12.2783333333333,11.2833333333333
"2020-03-24-11",12.3575,11.7691666666667
"2020-03-24-12",12.51,12.34
"2020-03-24-13",12.7233333333333,12.9608333333333
"2020-03-24-14",12.9908333333333,13.5933333333333
"2020-03-24-15",13.2875,14.235
"2020-03-24-16",13.5991666666667,14.6025
"2020-03-24-17",13.9191666666667,14.8583333333333
"2020-03-24-18",14.2075,14.7408333333333
"2020-03-24-19",14.3341666666667,14.1333333333333
"2020-03-24-20",14.3125,13.7433333333333
"2020-03-24-21",14.2408333333333,13.33
"2020-03-24-22",14.1091666666667,12.7458333333333
"2020-03-24-23",13.9066666666667,12.2483333333333
"2020-03-25-00",13.6766666666667,11.8583333333333
"2020-03-25-01",13.4491666666667,11.5033333333333
"2020-03-25-02",13.2225,11.1675
"2020-03-25-03",12.9891666666667,10.8341666666667
"2020-03-25-04",12.7433333333333,10.4675
"2020-03-25-05",12.49,10.11
"2020-03-25-06",12.25,9.78083333333333
"2020-03-25-07",11.9958333333333,9.53666666666667
"2020-03-25-08",11.7858333333333,9.61166666666667
"2020-03-25-09",11.6441666666667,9.88333333333333
"2020-03-25-10",11.63,10.3283333333333
"2020-03-25-11",11.705,10.9258333333333
"2020-03-25-12",11.8608333333333,11.6508333333333
"2020-03-25-13",12.1166666666667,12.5883333333333
"2020-03-25-14",12.4608333333333,13.3975
"2020-03-25-15",12.8383333333333,13.885
"2020-03-25-16",13.1966666666667,14.1516666666667
"2020-03-25-17",13.5125,14.0058333333333
"2020-03-25-18",13.6716666666667,13.7508333333333
"2020-03-25-19",13.7491666666667,13.4758333333333
"2020-03-25-20",13.735,13.175
"2020-03-25-21",13.7058333333333,12.9191666666667
"2020-03-25-22",13.6258333333333,12.7158333333333
"2020-03-25-23",13.5358333333333,12.3916666666667
"2020-03-26-00",13.41,11.9983333333333
"2020-03-26-01",13.2425,11.72
"2020-03-26-02",13.08,11.5208333333333
"2020-03-26-03",12.9325,11.325
"2020-03-26-04",12.7933333333333,11.0991666666667
"2020-03-26-05",12.6333333333333,10.8416666666667
"2020-03-26-06",12.4791666666667,10.5516666666667
"2020-03-26-07",12.3058333333333,10.28
"2020-03-26-08",12.1566666666667,10.5241666666667
"2020-03-26-09",12.1158333333333,11.0383333333333
"2020-03-26-10",12.1933333333333,11.465
"2020-03-26-11",12.3,11.91
"2020-03-26-12",12.4791666666667,12.3325
"2020-03-26-13",12.6766666666667,12.7883333333333
"2020-03-26-14",12.9025,13.3133333333333
"2020-03-26-15",13.135,13.8275
"2020-03-26-16",13.3783333333333,14.2725
"2020-03-26-17",13.7325,14.4358333333333
"2020-03-26-18",13.9908333333333,14.2583333333333
"2020-03-26-19",14.0991666666667,13.7575
"2020-03-26-20",14.0491666666667,13.2825
"2020-03-26-21",13.9591666666667,12.9008333333333
"2020-03-26-22",13.8216666666667,12.5408333333333
"2020-03-26-23",13.6558333333333,12.2316666666667
"2020-03-27-00",13.495,11.9991666666667
"2020-03-27-01",13.33,11.7108333333333
"2020-03-27-02",13.1483333333333,11.4125
"2020-03-27-03",12.9633333333333,11.225
"2020-03-27-04",12.7958333333333,11.02
"2020-03-27-05",12.635,10.7391666666667
"2020-03-27-06",12.455,10.45
"2020-03-27-07",12.2675,10.3233333333333
"2020-03-27-08",12.1233333333333,10.5158333333333
"2020-03-27-09",12.0733333333333,10.9883333333333
"2020-03-27-10",12.145,11.615
"2020-03-27-11",12.32,12.2916666666667
"2020-03-27-12",12.5608333333333,12.8075
"2020-03-27-13",12.8208333333333,13.5475
"2020-03-27-14",13.1608333333333,14.3666666666667
"2020-03-27-15",13.5483333333333,14.7591666666667
"2020-03-27-16",13.8691666666667,14.8908333333333
"2020-03-27-17",14.1275,14.9441666666667
"2020-03-27-18",14.315,14.8358333333333
"2020-03-27-19",14.435,14.5366666666667
"2020-03-27-20",14.4575,14.2216666666667
"2020-03-27-21",14.4275,13.9283333333333
"2020-03-27-22",14.3733333333333,13.7
"2020-03-27-23",14.2966666666667,13.5291666666667
"2020-03-28-00",14.2158333333333,13.3475
"2020-03-28-01",14.1275,13.1425
"2020-03-28-02",14.0158333333333,12.9716666666667
"2020-03-28-03",13.9108333333333,12.82
"2020-03-28-04",13.8175,12.7025
"2020-03-28-05",13.7225,12.5475
"2020-03-28-06",13.605,12.3833333333333
"2020-03-28-07",13.51,12.3358333333333
"2020-03-28-08",13.4358333333333,12.5108333333333
"2020-03-28-09",13.4366666666667,12.8925
"2020-03-28-10",13.5058333333333,13.3708333333333
"2020-03-28-11",13.6816666666667,14.0275
"2020-03-28-12",13.9108333333333,14.5925
"2020-03-28-13",14.1733333333333,15.2383333333333
"2020-03-28-14",14.4941666666667,15.8925
"2020-03-28-15",14.8325,16.4841666666667
"2020-03-28-16",15.14,16.99
"2020-03-28-17",15.5666666666667,17.3958333333333
"2020-03-28-18",15.9366666666667,17.3433333333333
"2020-03-28-19",16.1441666666667,16.8166666666667
"2020-03-28-20",16.17,16.275
"2020-03-28-21",16.0941666666667,15.7458333333333
"2020-03-28-22",15.9708333333333,15.3025
"2020-03-28-23",15.82,15.0008333333333
"2020-03-29-00",15.6625,14.7575
"2020-03-29-01",15.5091666666667,14.4391666666667
"2020-03-29-03",15.3483333333333,14.0883333333333
"2020-03-29-04",15.1441666666667,13.7308333333333
"2020-03-29-05",14.9225,13.3791666666667
"2020-03-29-06",14.705,13.0683333333333
"2020-03-29-07",14.4816666666667,12.8275
"2020-03-29-08",14.2791666666667,12.7525
"2020-03-29-09",14.1266666666667,13.0308333333333
"2020-03-29-10",14.0725,13.48
"2020-03-29-11",14.1258333333333,14.1466666666667
"2020-03-29-12",14.2891666666667,14.9325
"2020-03-29-13",14.5458333333333,15.7858333333333
"2020-03-29-14",14.8783333333333,16.2991666666667
"2020-03-29-15",15.175,16.365
"2020-03-29-16",15.3783333333333,15.9733333333333
"2020-03-29-17",15.4425,15.3191666666667
"2020-03-29-18",15.345,14.745
"2020-03-29-19",15.1833333333333,14.1166666666667
"2020-03-29-20",14.9741666666667,13.5066666666667
"2020-03-29-21",14.7033333333333,12.9583333333333
"2020-03-29-22",14.4325,12.6516666666667
"2020-03-29-23",14.1833333333333,12.485
"2020-03-30-00",13.9875,12.3316666666667
"2020-03-30-01",13.8191666666667,12.1483333333333
"2020-03-30-02",13.6475,11.8983333333333
"2020-03-30-03",13.4766666666667,11.7141666666667
"2020-03-30-04",13.3191666666667,11.5983333333333
"2020-03-30-05",13.1866666666667,11.4816666666667
"2020-03-30-06",13.0625,11.3841666666667
"2020-03-30-07",12.9333333333333,11.305
"2020-03-30-08",12.84,11.2491666666667
"2020-03-30-09",12.7641666666667,11.2891666666667
"2020-03-30-10",12.7025,11.4783333333333
"2020-03-30-11",12.7075,11.7683333333333
"2020-03-30-12",12.7633333333333,12.2583333333333
"2020-03-30-13",12.9066666666667,12.8766666666667
"2020-03-30-14",13.1108333333333,13.3966666666667
"2020-03-30-15",13.3525,13.7283333333333
"2020-03-30-16",13.5758333333333,13.945
"2020-03-30-17",13.7716666666667,13.8733333333333
"2020-03-30-18",13.8816666666667,13.6258333333333
"2020-03-30-19",13.9175,13.2641666666667
"2020-03-30-20",13.8666666666667,12.8416666666667
"2020-03-30-21",13.77,12.55
"2020-03-30-22",13.665,12.3025
"2020-03-30-23",13.5425,12.0483333333333
"2020-03-31-00",13.4208333333333,11.8366666666667
"2020-03-31-01",13.2941666666667,11.6766666666667
"2020-03-31-02",13.1716666666667,11.5166666666667
"2020-03-31-03",13.0391666666667,11.3341666666667
"2020-03-31-04",12.9233333333333,11.2075
"2020-03-31-05",12.8116666666667,11.0658333333333
"2020-03-31-06",12.6975,10.9441666666667
"2020-03-31-07",12.5941666666667,10.8533333333333
"2020-03-31-08",12.4916666666667,10.8
"2020-03-31-09",12.4041666666667,10.8141666666667
"2020-03-31-10",12.3525,11.035
"2020-03-31-11",12.365,11.595
"2020-03-31-12",12.4841666666667,12.2508333333333
"2020-03-31-13",12.6891666666667,12.675
"2020-03-31-14",12.9058333333333,13.3991666666667
"2020-03-31-15",13.2158333333333,13.9525
"2020-03-31-16",13.5025,14.3683333333333
"2020-03-31-17",13.74,14.745
"2020-03-31-18",14.12,15.09
"2020-03-31-19",14.4241666666667,14.9741666666667
"2020-03-31-20",14.5658333333333,14.4
"2020-03-31-21",14.5333333333333,13.8266666666667
"2020-03-31-22",14.4266666666667,13.3458333333333
"2020-03-31-23",14.2591666666667,12.885
"2020-04-01-00",14.07,12.425
"2020-04-01-01",13.8275,12.0008333333333
"2020-04-01-02",13.5816666666667,11.6008333333333
"2020-04-01-03",13.3525,11.2408333333333
"2020-04-01-04",13.0891666666667,10.9066666666667
"2020-04-01-05",12.8475,10.5533333333333
"2020-04-01-06",12.6,10.23
"2020-04-01-07",12.3366666666667,9.95166666666667
"2020-04-01-08",12.11,9.81833333333333
"2020-04-01-09",11.9341666666667,10.09
"2020-04-01-10",11.8733333333333,10.4883333333333
"2020-04-01-11",11.9058333333333,11.0391666666667
"2020-04-01-12",12.0283333333333,11.6958333333333
"2020-04-01-13",12.255,12.4116666666667
"2020-04-01-14",12.5358333333333,13.1641666666667
"2020-04-01-15",12.8783333333333,13.9441666666667
"2020-04-01-16",13.245,14.7116666666667
"2020-04-01-17",13.6075,15.345
"2020-04-01-18",14.1308333333333,15.9633333333333
"2020-04-01-19",14.5775,16.0341666666667
"2020-04-01-20",14.8516666666667,15.5325
"2020-04-01-21",14.94,15.0516666666667
"2020-04-01-22",14.9325,14.5983333333333
"2020-04-01-23",14.8475,14.1225
"2020-04-02-00",14.7091666666667,13.6475
"2020-04-02-01",14.535,13.2091666666667
"2020-04-02-02",14.3391666666667,12.8225
"2020-04-02-03",14.1233333333333,12.4933333333333
"2020-04-02-04",13.9216666666667,12.2083333333333
"2020-04-02-05",13.7158333333333,11.9233333333333
"2020-04-02-06",13.5008333333333,11.7025
"2020-04-02-07",13.3016666666667,11.7033333333333
"2020-04-02-08",13.1758333333333,11.7775
"2020-04-02-09",13.0916666666667,12.02
"2020-04-02-10",13.0816666666667,12.4591666666667
"2020-04-02-11",13.1566666666667,12.9766666666667
"2020-04-02-12",13.31,13.66
"2020-04-02-13",13.5675,14.5016666666667
"2020-04-02-14",13.9,15.4975
"2020-04-02-15",14.3341666666667,16.2616666666667
"2020-04-02-16",14.7291666666667,16.855
"2020-04-02-17",15.1183333333333,17.2691666666667
"2020-04-02-18",15.58,17.2266666666667
"2020-04-02-19",15.8475,16.8483333333333
"2020-04-02-20",15.9525,16.2941666666667
"2020-04-02-21",15.9191666666667,15.7875
"2020-04-02-22",15.835,15.37
"2020-04-02-23",15.7058333333333,14.9391666666667
"2020-04-03-00",15.5341666666667,14.5108333333333
"2020-04-03-01",15.3483333333333,14.0566666666667
"2020-04-03-02",15.1183333333333,13.595
"2020-04-03-03",14.8741666666667,13.1358333333333
"2020-04-03-04",14.6083333333333,12.7108333333333
"2020-04-03-05",14.3366666666667,12.3125
"2020-04-03-06",14.0575,12.0366666666667
"2020-04-03-07",13.8116666666667,11.8875
"2020-04-03-08",13.6125,11.815
"2020-04-03-09",13.4516666666667,12.0241666666667
"2020-04-03-10",13.3825,12.3683333333333
"2020-04-03-11",13.3833333333333,12.8575
"2020-04-03-12",13.505,13.4375
"2020-04-03-13",13.6641666666667,14.0266666666667
"2020-04-03-14",13.9025,14.61
"2020-04-03-15",14.1633333333333,15.1941666666667
"2020-04-03-16",14.4183333333333,15.6966666666667
"2020-04-03-17",14.6766666666667,16.1158333333333
"2020-04-03-18",15.0733333333333,16.5183333333333
"2020-04-03-19",15.3866666666667,16.4841666666667
"2020-04-03-20",15.5708333333333,15.9116666666667
"2020-04-03-21",15.5816666666667,15.34
"2020-04-03-22",15.4866666666667,14.8425
"2020-04-03-23",15.3358333333333,14.3133333333333
"2020-04-04-00",15.1366666666667,13.8291666666667
"2020-04-04-01",14.905,13.4183333333333
"2020-04-04-02",14.6825,13.0883333333333
"2020-04-04-03",14.4633333333333,12.7091666666667
"2020-04-04-04",14.2183333333333,12.3291666666667
"2020-04-04-05",13.9725,11.9608333333333
"2020-04-04-06",13.7091666666667,11.6166666666667
"2020-04-04-07",13.4508333333333,11.2841666666667
"2020-04-04-08",13.1966666666667,11.1366666666667
"2020-04-04-09",13.0175,11.4758333333333
"2020-04-04-10",12.955,11.9541666666667
"2020-04-04-11",13.0033333333333,12.59
"2020-04-04-12",13.1625,13.3166666666667
"2020-04-04-13",13.4083333333333,14.1166666666667
"2020-04-04-14",13.7283333333333,14.9616666666667
"2020-04-04-15",14.1116666666667,15.8258333333333
"2020-04-04-16",14.4941666666667,16.5416666666667
"2020-04-04-17",14.8841666666667,17.2175
"2020-04-04-18",15.4558333333333,17.9466666666667
"2020-04-04-19",15.935,18.0425
"2020-04-04-20",16.2575,17.4733333333333
"2020-04-04-21",16.3691666666667,16.7991666666667
"2020-04-04-22",16.33,16.2408333333333
"2020-04-04-23",16.2275,15.7058333333333
"2020-04-05-00",16.0758333333333,15.2108333333333
"2020-04-05-01",15.9008333333333,14.7608333333333
"2020-04-05-02",15.6816666666667,14.3291666666667
"2020-04-05-03",15.4758333333333,13.9416666666667
"2020-04-05-04",15.2283333333333,13.5491666666667
"2020-04-05-05",14.9716666666667,13.1733333333333
"2020-04-05-06",14.7241666666667,12.8191666666667
"2020-04-05-07",14.4741666666667,12.5158333333333
"2020-04-05-08",14.215,12.4233333333333
"2020-04-05-09",14.0366666666667,12.7483333333333
"2020-04-05-10",13.9616666666667,13.2266666666667
"2020-04-05-11",14.0125,13.9133333333333
"2020-04-05-12",14.165,14.7658333333333
"2020-04-05-13",14.425,15.595
"2020-04-05-14",14.7566666666667,16.4025
"2020-04-05-15",15.1325,17.1625
"2020-04-05-16",15.5075,17.8408333333333
"2020-04-05-17",15.8716666666667,18.4525
"2020-04-05-18",16.4233333333333,19.1058333333333
"2020-04-05-19",16.8933333333333,19.0941666666667
"2020-04-05-20",17.1791666666667,18.425
"2020-04-05-21",17.245,17.6875
"2020-04-05-22",17.1825,17.0666666666667
"2020-04-05-23",17.0491666666667,16.4816666666667
"2020-04-06-00",16.8675,16.0166666666667
"2020-04-06-01",16.6716666666667,15.6291666666667
"2020-04-06-02",16.465,15.2708333333333
"2020-04-06-03",16.2691666666667,14.8816666666667
"2020-04-06-04",16.0458333333333,14.4358333333333
"2020-04-06-05",15.7825,14.0116666666667
"2020-04-06-06",15.5083333333333,13.595
"2020-04-06-07",15.2258333333333,13.2266666666667
"2020-04-06-08",14.9541666666667,13.1066666666667
"2020-04-06-09",14.7508333333333,13.4191666666667
"2020-04-06-10",14.66,13.9016666666667
"2020-04-06-11",14.6758333333333,14.565
"2020-04-06-12",14.8025,15.3108333333333
"2020-04-06-13",15.0258333333333,16.085
"2020-04-06-14",15.3125,16.8116666666667
"2020-04-06-15",15.6608333333333,17.5733333333333
"2020-04-06-16",15.9875,18.2408333333333
"2020-04-06-17",16.3191666666667,18.8075
"2020-04-06-18",16.8391666666667,19.4575
"2020-04-06-19",17.2958333333333,19.4708333333333
"2020-04-06-20",17.5758333333333,18.8741666666667
"2020-04-06-21",17.665,18.265
"2020-04-06-22",17.6225,17.7433333333333
"2020-04-06-23",17.5375,17.1716666666667
"2020-04-07-00",17.3691666666667,16.6175
"2020-04-07-01",17.1708333333333,16.1508333333333
"2020-04-07-02",16.9608333333333,15.7233333333333
"2020-04-07-03",16.7375,15.32
"2020-04-07-04",16.4891666666667,14.9341666666667
"2020-04-07-05",16.2383333333333,14.5625
"2020-04-07-06",15.9766666666667,14.1958333333333
"2020-04-07-07",15.7125,13.8766666666667
"2020-04-07-08",15.4541666666667,13.7866666666667
"2020-04-07-09",15.2583333333333,14.0966666666667
"2020-04-07-10",15.185,14.5816666666667
"2020-04-07-11",15.2083333333333,15.2283333333333
"2020-04-07-12",15.3466666666667,16.0133333333333
"2020-04-07-13",15.5716666666667,16.7941666666667
"2020-04-07-14",15.875,17.5958333333333
"2020-04-07-15",16.2316666666667,18.4175
"2020-04-07-16",16.5933333333333,19.065
"2020-04-07-17",16.9441666666667,19.6716666666667
"2020-04-07-18",17.4858333333333,20.2833333333333
"2020-04-07-19",17.93,20.2383333333333
"2020-04-07-20",18.2083333333333,19.6325
"2020-04-07-21",18.2875,19.0125
"2020-04-07-22",18.2616666666667,18.4575
"2020-04-07-23",18.1658333333333,17.925
"2020-04-08-00",18.0133333333333,17.3908333333333
"2020-04-08-01",17.825,16.91
"2020-04-08-02",17.61,16.4866666666667
"2020-04-08-03",17.3808333333333,16.06
"2020-04-08-04",17.1408333333333,15.6408333333333
"2020-04-08-05",16.8816666666667,15.2241666666667
